UniprotID_1,UniprotID_2
Q86UR5,O14795
Q86UR5,P20336
Q86UR5,Q04917
Q86UR5,Q9Y2J0
Q04917,P27348
Q04917,Q04917
Q04917,O43521
Q04917,P46937
Q04917,Q9UQL6
Q04917,Q9GZV5
Q04917,P46527
Q04917,Q92945
Q04917,P98177
Q04917,A8MYZ6
Q04917,Q96B36
Q04917,O43524
Q04917,Q13322
Q04917,Q9NS23
Q04917,Q99683
Q04917,P35568
Q04917,Q12888
Q04917,P04049
Q04917,Q12778
Q04917,O95644
Q04917,Q13671
Q04917,P15056
Q04917,P23528
Q04917,Q92934
P52735,P15498
P52735,P27986
P52735,P52735
P52735,O95644
P52735,P43405
P52735,P19174
P52735,P61586
P52735,Q06124
P52735,P29350
P52735,P00533
P52735,P60953
P52735,Q07960
P52735,P63000
Q13418,P09486
Q13418,P42261
Q13418,Q6R327
Q13418,P46937
Q13418,P25963
Q13418,P24844
Q13418,P49841
Q13418,Q13765
Q13418,Q96C90
Q13418,P05107
Q13418,Q7Z4I7
Q13418,O43639
Q13418,P05106
Q13418,O15530
Q13418,Q9HBI1
Q13418,Q9NVD7
Q13418,Q9H0C8
Q13418,P48059
Q13418,Q03135
Q13418,E9PAV3
Q13418,O14974
Q13418,Q9Y243
Q13418,P31751
Q13418,O14950
Q13418,Q8TAE6
Q13418,Q13418
Q13418,P23528
Q13418,P49023
Q13418,P49840
Q13418,P31749
Q13418,Q96A00
Q13418,P05556
P46940,P46940
P46940,P15056
P46940,P28482
P46940,P27361
P46940,Q02750
P46940,O00401
P46940,P63000
P46940,P60953
P46940,P35222
P46940,P01111
Q99986,P16220
Q99986,Q16777
Q99986,Q99986
Q99986,O75469
Q99986,O60934
Q99986,P09651
Q99986,P16104
Q99986,P38432
Q99986,P0C0S8
Q99986,P04637
Q99986,Q12888
Q99986,O75531
Q99986,P68431
Q99986,P05412
Q99986,P15336
P62879,O00555
P62879,Q08828
P62879,Q13277
P62879,Q09470
P62879,P35568
P62879,Q00975
P62879,P42336
P62879,Q08462
P62879,P25098
P62879,Q8IV61
P62879,Q9NQ66
P62879,P48549
P42261,P42262
P42261,P42261
P42261,Q9UD71
P17600,P19086
P01298,Q15761
P01298,P50391
P50391,P05198
P10082,P25929
P10082,Q12884
P10082,Q15761
P10082,P50391
P10082,P49146
Q9UBD3,P46094
P47992,P46094
P30518,Q5JWF2
P30518,P38405
P47901,P50148
P47901,P08754
P47901,P38405
P47901,Q5JWF2
P47901,P63096
P37288,Q5JWF2
P37288,P50148
P37288,P38405
P01286,P26678
P01286,Q02643
P01286,P32241
Q765I0,Q9UKP6
Q9UKP6,P63096
Q9UKP6,P50148
Q9UKP6,P19086
Q9UKP6,P08754
Q9UKP6,Q5JWF2
Q9UKP6,O95837
Q9UKP6,P09471
Q9UKP6,P38405
O95399,P07101
O95399,P26678
O95399,Q9UKP6
P35346,P63096
P35346,P09471
P35346,P08754
P31391,P63096
P31391,P08754
P31391,Q03113
P32745,P08754
P32745,P63096
P30874,O95837
P30874,P63096
P30874,P62879
P30874,P08754
P30874,P09471
P30874,Q96B97
P61278,P10636
P61278,P35346
P61278,P31391
P61278,P32745
P61278,P30874
P61278,P30872
P30872,P63096
P30872,Q03113
P30872,P09471
P30872,P62879
P30872,P08754
O00230,P10636
O00230,O00141
O00230,Q96LB1
O00230,Q92847
O00230,P35346
O00230,P31391
O00230,P32745
O00230,P30874
O00230,P30872
P09683,Q13177
P09683,P32241
P09683,P41587
P09683,P47872
Q9Y5Q6,Q8TDU9
Q9Y5Q6,Q9NSD7
P51460,Q8WXD0
Q8WXF3,Q8TDU9
Q8WXF3,Q9NSD7
Q8WXF3,Q8WXD0
Q8WXF3,Q9HBX9
P04808,Q8WXD0
P04808,Q9HBX9
P04090,Q8WXD0
P04090,Q9HBX9
P83859,Q15391
P83859,Q96P65
Q96A98,P49190
Q96A98,Q03431
Q03431,O75581
P12272,P35968
P12272,P49190
P12272,Q03431
P01303,Q9Y5X5
P01303,P32245
P01303,Q12884
P01303,P25929
P01303,Q15761
P01303,P50391
P01303,P49146
P01303,P49683
P49683,P63096
P49683,P09471
P49683,Q14344
P49683,O95837
P49683,P50148
P49683,P08754
P81277,P49683
Q9HC23,Q8NFJ6
Q9HC23,Q8TCW9
Q8TCW9,P05198
P58294,Q8NFJ6
P58294,Q8TCW9
P01282,Q13177
P01282,Q92934
P01282,P29474
P01282,P41587
P01282,P32241
P01282,P47872
P01282,P41586
P41586,P18509
P18509,Q92934
P18509,P49841
P18509,P47872
P18509,P41587
P18509,P32241
P18509,P41586
O43614,P63096
O43614,Q14344
O43614,P19086
O43614,P50148
O43614,O95837
O43614,P08754
O43614,P09471
O43613,P08754
O43613,P63096
O43613,O95837
O43613,P30679
O43613,Q03113
O43613,P09471
O43613,P19086
O43613,P50148
O43612,Q9UD71
O43612,P35968
O43612,P40763
O43612,Q9Y5X5
O43612,O43614
O43612,O43613
P01185,Q13621
P01185,Q15139
P01185,Q92934
P01185,P04792
P01185,P41181
P01185,P46937
P01185,P30518
P01185,P47901
P01185,P37288
P01185,P30559
P30559,P50148
P30559,Q5JWF2
P30559,O95837
P30559,P08754
P30559,P38405
P30559,P63096
P01178,Q9H2X9
P01178,Q8N122
P01178,P04637
P01178,P19105
P01178,P30518
P01178,P47901
P01178,P37288
P01178,P30559
P30990,P98161
P30990,P42261
P30990,P00533
P30990,Q9UD71
P30990,P04792
P30990,P05412
P30990,Q99523
P30990,O95665
P30990,P30989
P0C0P6,P50552
P0C0P6,Q6W5P4
Q9Y5X5,P08754
Q9Y5X5,P09471
Q9Y5X5,P63096
Q9Y5X5,P19086
Q9HCQ7,Q9Y5X5
Q9HCQ7,Q9GZQ6
Q9GZQ6,P19086
Q9GZQ6,P63096
Q9GZQ6,P08754
Q9GZQ6,P09471
O15130,P35372
O15130,Q9Y5X5
O15130,Q9GZQ6
Q8N729,P48146
Q8N729,P48145
P48145,P63096
P48145,P08754
Q8NG41,P48146
Q8NG41,P48145
P41146,O95837
P41146,P19086
P41146,P63096
P41146,P08754
P41146,P09471
P41146,P62879
Q13519,P41146
Q9GZQ4,Q03113
Q9GZQ4,P09471
Q9GZQ4,P08754
Q9GZQ4,P63096
Q9GZQ4,P30679
Q9GZQ4,O95837
Q9GZQ4,P50148
Q9GZQ4,P19086
P48645,Q9GZQ4
P48645,Q9HB89
Q9HB89,O95837
Q9HB89,P50148
Q5H8A3,Q9GZQ4
Q5H8A3,Q9HB89
P29371,O95837
P29371,Q5JWF2
P29371,P50148
P29371,P38405
P29371,Q14344
P29371,Q03113
P29371,P63096
P21452,O95837
P21452,P50148
P21452,P08754
P21452,P63096
Q9UHF0,P29371
Q9UHF0,P21452
Q9UHF0,P25103
P25103,O95837
P25103,Q5JWF2
P25103,P19086
P25103,P08754
P25103,P50148
P25103,P09471
P25103,P63096
P25103,P38405
P20366,P29371
P20366,P21452
P20366,P25103
P08138,P20783
P08138,P51617
P08138,P08138
P08138,P05067
P08138,P04629
P08138,Q05397
P08138,P34130
P08138,P01138
P61366,P17342
Q9H1R3,Q06413
Q15746,Q14247
Q15746,Q15746
Q15746,Q13177
Q15746,P19105
Q15746,P10916
Q15746,O14950
Q15746,P14649
Q15746,Q05682
Q15746,P24844
Q15746,Q13153
Q15746,Q92614
Q15746,P0DP23
O43193,P50148
O43193,P08754
O43193,O95837
O43193,P63096
O43193,Q03113
P12872,O43193
P33032,Q5JWF2
P33032,P38405
P33032,Q03113
P33032,O95837
P33032,P19086
P33032,P08754
P33032,P63096
P33032,P50148
P32245,Q9UD71
P32245,P84996
P32245,P08754
P32245,P63096
P32245,O95837
P32245,Q5JWF2
P32245,P38405
P32245,P19086
P32245,P50148
P32245,Q03113
O00253,O75056
O00253,P33032
O00253,P32245
O00253,P41968
P41968,P08754
P41968,Q03113
P41968,P19086
P41968,P09471
P41968,P30679
P41968,P84996
P41968,P38405
P41968,O95837
P41968,P50148
Q01726,Q13535
Q01726,P50148
Q01726,O95837
Q01726,Q5JWF2
Q969V1,P08754
Q969V1,P63096
Q969V1,Q03113
Q969V1,Q5JWF2
Q969V1,P30679
Q969V1,P38405
Q969V1,P50148
Q969V1,O95837
Q99705,Q5JWF2
Q99705,P50148
Q99705,P38405
Q99705,P08754
Q99705,P63096
Q99705,P09471
P20382,Q969V1
P20382,Q99705
P01229,P22888
P0DN86,P22888
Q969F8,P50148
Q969F8,O95837
Q15726,Q9Y5R2
Q15726,Q969F8
P41145,P19086
P41145,P63096
P41145,P08754
P41145,P09471
P41145,P62879
P14784,O14543
P14784,P43405
P14784,P40763
P14784,P42224
P14784,P42229
P14784,P14784
P14784,P06239
P14784,P31785
P14784,P01589
P14784,P29353
P14784,P23458
P14784,P60568
Q96LB1,O95837
Q96LB1,P38405
Q96LB1,P19086
Q96LB1,P50148
Q96LB1,P09471
Q96LB1,P08754
Q96LB1,P63096
Q96LB1,Q5JWF2
Q96LB2,O95837
Q96LB2,Q5JWF2
Q96LB2,P50148
Q96LB2,P19086
Q96LB2,P09471
Q96LB2,P38405
Q96LB2,P08754
Q96LB2,P63096
O75473,P46940
Q2I0M5,Q9HBX8
Q2I0M5,O75473
Q2I0M5,Q9BXB1
Q9BXY4,O75581
Q9BXY4,Q9H461
Q9BXY4,P31431
Q9BXY4,Q9HBX8
Q9BXY4,O75473
Q9BXY4,Q9BXB1
Q6UXX9,P31431
Q6UXX9,Q9HBX8
Q6UXX9,O75473
Q6UXX9,Q9BXB1
Q2MKA7,Q68DV7
Q2MKA7,O75581
Q2MKA7,Q9ULT6
Q2MKA7,Q9HBX8
Q2MKA7,O75473
Q2MKA7,Q9BXB1
P07602,Q07954
P07602,Q9NYQ6
P07602,P29016
P07602,O60883
P07602,O15354
Q9H3N8,P08754
Q9H3N8,P63096
O15467,P32302
O15467,P51685
O15467,P51681
O15467,P41597
O15467,P32246
O15467,Q9H3N8
P23582,P17342
P23582,P20594
P16860,P17342
P16860,P20594
P16860,P16066
P16066,P16066
P01160,P50552
P01160,Q04206
P01160,P17342
P01160,P16066
O43555,P30968
P43220,Q12778
P43220,Q92934
P43220,P35222
P01275,O43581
P01275,Q15831
P01275,Q6ZVD8
P01275,P42261
P01275,Q92934
P01275,Q9H0K1
P01275,Q9NP71
P01275,P35222
P01275,P04049
P01275,P29474
P01275,P42345
P01275,P62753
P01275,P47871
P01275,O95838
P01275,P43220
P09681,P27487
P09681,P48546
Q92847,Q05586
Q92847,P50148
Q92847,O95837
Q92847,P38405
Q92847,P08754
Q92847,Q5JWF2
Q92847,P09471
Q92847,P19086
Q92847,P63096
Q9UBU3,O60343
Q9UBU3,P42345
Q9UBU3,Q13541
Q9UBU3,P29350
Q9UBU3,O43524
Q9UBU3,O43193
Q9UBU3,O43194
Q9UBU3,Q02643
Q9UBU3,Q92847
O60755,P08754
O60755,P63096
O60755,O95837
O60755,P19086
O60755,P09471
O43603,P63096
O43603,P50148
O43603,Q14344
O43603,O95837
O43603,Q03113
O43603,P08754
O43603,P30679
P47211,P08754
P47211,P09471
P47211,P63096
O60353,P63092
O60353,O14640
Q9NRV9,P25089
P0DJI8,P21462
P0DJI8,P25090
Q8IVG9,P25089
Q8IVG9,P25090
P25090,P08754
P25090,O95837
P24530,P38405
P24530,P09471
P24530,P63096
P24530,Q5JWF2
P24530,P19086
P24530,P50148
P24530,P08754
P24530,O95837
P14138,P23276
P14138,P25101
P14138,P24530
P25101,O14974
P25101,Q16625
P25101,P38405
P25101,O95837
P25101,Q14344
P25101,P19086
P25101,Q5JWF2
P25101,P08754
P25101,P63096
P25101,P09471
P25101,P50148
Q92838,Q9HAV5
Q92838,Q9UNE0
P01210,Q96LA9
P01210,Q9NZT2
P01210,P41146
P01210,P41145
P01210,P35372
P01210,Q96LB2
P01210,P41143
P01213,P35372
P01213,P41145
P01213,P41143
P41143,O95837
P41143,P63096
P41143,P08754
P41143,P09471
P41143,P62879
P01189,Q15139
P01189,P35222
P01189,Q86TI0
P01189,P35372
P01189,Q01718
P01189,P33032
P01189,P32245
P01189,P41968
P01189,Q01726
P01189,P41145
P01189,P41143
O43927,P49682
O43927,P46092
O43927,Q9NPB9
O43927,P32302
P02775,P10636
P02775,Q16570
P02775,P25024
P02775,P25025
P42830,Q16570
P42830,P25024
P42830,P25025
P19876,P25024
P19876,P25025
P19875,Q16570
P19875,P46094
P19875,P25024
P19875,P25025
P25025,P19875
P80162,Q16570
P80162,P25025
P80162,P25024
P25024,P04899
P09341,O95863
P09341,P50552
P09341,Q16570
P09341,P17612
P09341,Q9P212
P09341,P25025
P09341,P25024
Q969E3,Q08334
Q969E3,P34998
Q969E3,Q13324
Q96RP3,P26678
Q96RP3,P29474
Q96RP3,Q08334
Q96RP3,Q13324
Q96RP3,P34998
P55089,Q13324
P55089,P34998
P06850,Q13324
P06850,P34998
Q99969,O00421
Q99969,P46091
Q99969,Q99788
P22362,P32246
P22362,P51685
P32248,P06239
P78556,P49682
P78556,P51684
O15263,O00206
O15263,P51684
O00626,P32248
O00626,Q16570
O00626,O00590
O00626,P51679
Q92583,P51685
Q92583,O00590
Q92583,Q16570
Q92583,P51679
P51677,P53778
P51677,O15264
P51677,Q15759
P51677,Q16539
P51677,P28482
P51677,P27361
Q9Y258,P49238
Q9Y258,P51681
Q9Y258,P32246
Q9Y258,P51677
Q9Y258,P41597
O00175,O00590
O00175,P51677
O00175,P41597
P51671,Q9NPB9
P51671,Q16570
P51671,O00590
P51671,P49682
P51671,P51681
P51671,P51677
P51671,P41597
Q99616,P13500
Q99616,P32246
Q99616,Q9NPB9
Q99616,Q16570
Q99616,O00590
Q99616,P49682
Q99616,P51681
Q99616,P51677
Q99616,P41597
Q9Y4X3,O00590
Q9Y4X3,P46092
P80098,P46092
P80098,Q9NPB9
P80098,Q16570
P80098,O00590
P80098,P49682
P80098,P51681
P80098,P51677
P80098,P41597
P80098,P32246
P10147,P32302
P10147,P51679
P10147,P51677
P10147,O00590
P10147,P51681
P10147,P32246
P55773,O00590
P55773,P32246
Q16663,P51677
Q16663,P32246
Q16627,Q16570
Q16627,O00590
Q16627,P51677
Q16627,P51681
Q16627,P32246
P32239,Q13563
P32239,Q9BZL6
P32239,P09471
P32239,P08754
P32239,P38405
P32239,P50148
P32239,P63096
P32239,O95837
P32239,Q5JWF2
P32239,P30679
P06307,Q13177
P06307,Q04759
P06307,P32238
P06307,P32239
P39019,P21730
P01031,P13671
P01031,Q9P296
P01031,P21730
P01024,P01024
P01024,Q2VPA4
P01024,Q07954
P01024,P05107
P01024,P11215
P01024,P17927
P01024,P15529
P01024,Q9P296
P01024,P15391
P01024,P20702
P01024,P20023
P01024,Q16581
P46663,P04637
P46663,P63096
P46663,Q5JWF2
P46663,P09471
P46663,P38405
P46663,O95837
P46663,P30679
P46663,P29992
P46663,P08754
P46663,P50148
P46663,P62879
P01042,P12821
P01042,P04049
P01042,P49789
P01042,P33151
P01042,P29474
P01042,P29966
P01042,P34741
P01042,Q8TDU9
P01042,Q03405
P01042,P05107
P01042,P07359
P01042,Q9NPY3
P01042,Q8IZ08
P01042,P30411
P01042,P46663
P30550,O95837
P30550,P09471
P30550,P38405
P30550,P63096
P30550,P19086
P30550,Q5JWF2
P30550,P50148
P30550,P08754
P30550,P04054
P07492,P14921
P07492,P28336
P07492,P32247
P07492,P30550
P28336,Q14344
P28336,O95837
P28336,P19086
P28336,P09471
P28336,P08754
P28336,Q5JWF2
P28336,P63096
P28336,P38405
P28336,P50148
P28336,Q03113
P08949,P32247
P08949,P30550
P08949,P28336
P50052,P50148
P30556,P63010
P30556,P08754
P30556,P63096
P30556,Q9UBI6
P30556,P50148
P30556,O95837
P30556,P30679
P30556,Q14344
P01019,Q14457
P01019,P49815
P01019,Q9UBK2
P01019,Q9Y4H2
P01019,P56524
P01019,P11166
P01019,P17302
P01019,P24844
P01019,O43318
P01019,P27986
P01019,O75385
P01019,Q02156
P01019,P23443
P01019,P12931
P01019,Q05655
P01019,Q15139
P01019,Q13164
P01019,P00533
P01019,P00519
P01019,P42345
P01019,O00141
P01019,Q92769
P01019,Q14289
P01019,P19634
P01019,Q00613
P01019,O14974
P01019,Q05397
P01019,P06400
P01019,P35568
P01019,P62753
P01019,P61978
P01019,P07949
P01019,Q9UQL6
P01019,Q01995
P01019,P29474
P01019,Q04206
P01019,P31749
P01019,P40763
P01019,O14920
P01019,Q07075
P01019,P04201
P01019,P98164
P01019,P50052
P01019,P30556
P0DMC3,P35414
P35414,P08754
P35414,P63096
P35414,O95837
Q9ULZ1,P35568
Q9ULZ1,P23443
Q9ULZ1,Q14831
Q9ULZ1,P35414
P10997,P05412
P10997,P09493
P10997,P04637
P10997,O60896
P10997,O60895
P10997,O60894
P10997,P30988
P10092,O60894
P10092,P30988
P10092,O60896
P10092,O60895
P10092,Q16602
P01258,O60894
P01258,P30988
P01258,O60896
P01258,O60895
P01258,Q16602
P06881,O60894
P06881,P30988
P06881,O60896
P06881,O60895
P06881,Q16602
Q7Z4H4,O60894
Q7Z4H4,P30988
Q7Z4H4,O60896
Q7Z4H4,O60895
Q7Z4H4,Q16602
P35318,P29475
P35318,O15218
P35318,Q96LB1
P35318,O60894
P35318,P30988
P35318,O60896
P35318,O60895
P35318,Q16602
O15444,P46092
O15444,O00590
O15444,P51686
O15444,Q9NPB9
O00585,P10070
O00585,O00590
O00585,P49682
O00585,P32248
O00585,Q9NPB9
Q99731,P46092
Q99731,O00590
Q99731,P49682
Q99731,O00421
Q99731,P32248
Q99731,Q9NPB9
P25106,P00533
Q13469,O95644
Q13469,P01100
Q13469,P05412
Q13469,Q13469
Q13469,Q02078
Q13469,Q14814
P78314,Q9UKW4
P78314,P15498
P32121,P53779
P32121,P27361
P32121,P49407
P32121,P28482
P32121,Q9Y496
P32121,P08754
P32121,P04899
P32121,P63096
P34947,P21731
P34947,P26038
P34947,P35372
P34947,P61073
P34947,P25963
P34947,Q16143
P34947,P06748
P34947,O76070
P34947,P49407
P34947,P07550
P34947,P50502
P34947,P34947
P34947,P30411
P34947,P37840
P34947,O75581
P34947,P04637
P34947,P08754
P34947,P04899
P34947,P63096
P32298,P08100
P32298,P32298
P32298,P30411
P32298,P08754
P32298,P04899
P32298,P63096
P35626,P07550
P35626,P61073
P35626,P41145
P35626,P35372
P35626,P21731
P35626,P41146
P35626,P30874
P35626,P51681
P35626,P30411
P35626,P08754
P35626,P04899
P35626,P63096
P16410,Q53EL6
P16410,P33681
P16410,P42081
P16410,Q13191
P16410,Q06124
P16410,Q15257
P16410,P29350
Q12959,P60484
Q12959,P23634
Q12959,Q01814
Q12959,Q96KB5
Q12959,P39086
Q12959,Q16539
Q15257,P29475
Q15257,P31751
Q15257,Q9Y243
Q15257,P31749
P50150,O00459
P50150,P27986
P50150,Q01970
O14775,O00459
O14775,P27986
O14775,Q01970
P49913,P25090
P49913,P51817
P49913,P22612
P49913,P22694
P49913,P17612
P04435,P04234
P04435,P20963
P09693,P43405
P09693,P09693
P09693,P07766
P07766,P07766
P07766,P27986
P07766,P43403
P07766,P43405
P07766,P16333
P04234,P04234
P04234,P07766
Q9NPH5,Q12778
Q9UKW4,P10275
Q9UKW4,Q06124
Q9UKW4,P43405
Q9UKW4,P19174
Q9UKW4,P61586
Q9UKW4,P29350
Q9UKW4,P63000
Q13191,Q07890
Q13191,P01133
Q13191,Q07889
Q13191,P10721
Q13191,P43405
Q13191,P08581
Q13191,P16333
Q13191,P06239
Q13191,P06241
Q13191,P46108
Q13191,P62993
Q13191,P00533
Q13191,P29353
Q13191,P42336
Q13191,P12931
Q13191,P52735
Q13191,P60484
Q13191,O00459
Q13191,P27986
Q13191,P43403
Q8TEW0,Q9BX67
Q8TEW0,P57087
Q8TEW0,Q9Y624
Q8TEW0,Q13009
O75791,O43524
O75791,Q13094
O75791,Q9UQC2
P51817,P51817
P51817,O43541
P51817,P98161
P51817,Q8TCU6
P22694,O60240
P22694,P16118
P22694,P10070
P22694,Q8IW41
P22694,P10071
P22694,Q9UD71
P22694,Q9NP71
P22694,P06241
P22694,Q684P5
P22694,O95477
P22694,P41181
P22694,Q04206
P22694,P16220
P22694,P43699
P22694,P30518
P22694,P22694
P22694,Q9NZL3
P22694,P26651
P22694,P12956
P22694,Q13426
P22694,P51811
P22694,Q9C0J8
P22694,P08670
P22694,Q8NFA0
P22694,O75382
P22694,P04637
P22694,P19429
P22694,Q13009
P22694,P07101
P22694,Q9Y2W1
P22694,Q92609
P22694,P16949
P22694,O95630
P22694,Q8IYB3
P22694,P12931
P22694,Q01082
P22694,O60271
P22694,O75643
P22694,P84022
P22694,Q15796
P22694,P35499
P22694,Q15418
P22694,O43566
P22694,Q08999
P22694,P62834
P22694,P04049
P22694,P09417
P22694,P11217
P22694,P06737
P22694,P11216
P22694,P49190
P22694,Q13523
P22694,Q02156
P22694,Q9Y478
P22694,Q12972
P22694,Q13427
P22694,P14859
P22694,P47712
P22694,Q16816
P22694,O15055
P22694,Q9Y6V0
P22694,P16066
P22694,P22392
P22694,Q99519
P22694,P07196
P22694,O14777
P22694,P55196
P22694,Q9BUB5
P22694,O75030
P22694,P30301
P22694,O95983
P22694,P10636
P22694,P61626
P22694,P20700
P22694,Q05469
P22694,P13796
P22694,Q9NRM7
P22694,P08727
P22694,P10721
P22694,Q9Y2L5
P22694,P25025
P22694,P28335
P22694,P61978
P22694,P78347
P22694,P35269
P22694,Q13224
P22694,P48058
P22694,Q13439
P22694,P21333
P22694,P02671
P22694,P09467
P22694,Q08495
P22694,Q9HCK5
P22694,P18146
P22694,Q9P1A6
P22694,Q14562
P22694,P17661
P22694,O15075
P22694,Q93034
P22694,Q6PD62
P22694,P26232
P22694,P35221
P22694,P01036
P22694,P52943
P22694,Q00610
P22694,P33076
P22694,P0DN86
P22694,Q00587
P22694,P30304
P22694,Q13185
P22694,P56539
P22694,Q8N5S9
P22694,Q13555
P22694,Q05682
P22694,Q13936
P22694,P21730
P22694,O14874
P22694,Q9UQB9
P22694,Q92625
P22694,Q9H1A4
P22694,P09917
P22694,Q09666
P22694,P07550
P22694,P78348
P22694,Q8NE71
P22694,Q15746
P22694,P32927
P22694,P08138
P22694,Q92934
P22694,Q6PIY7
P22694,Q96RR4
P22694,Q14896
P22694,Q16637
P22694,Q8TCU6
Q8TCU6,P63000
Q92556,P63000
Q92556,Q92608
P09769,P09693
P09769,P20963
P09769,P12318
P09769,Q9UHD2
P09769,Q03405
P09769,P07900
P09769,Q99798
P09769,Q16539
P09769,O14939
P09769,Q16236
P09769,P31040
P09769,Q05655
P09769,Q99704
P09769,Q8N5V2
P09769,P00533
P09769,P00519
P09769,Q9UN19
P09769,Q9Y6K9
P09769,P50552
P09769,P40763
P09769,P37840
P09769,P12931
P09769,P43405
P09769,P42768
P09769,P04626
P09769,P14317
P09769,P68400
P09769,P09769
P09769,Q92556
P09769,O00459
P09769,P27986
P09769,P29353
P09769,Q14289
P09769,Q05397
P09769,P49023
P14598,Q9NPH5
P13056,P10275
Q9Y5X4,P20393
P11474,Q9UBK2
O95718,P51843
Q03181,Q13133
Q03181,P55055
Q03181,P19793
Q03181,P28702
P08235,P04150
P10588,P24468
P10588,P19793
P10588,P10828
P10589,P24468
P10589,P28702
P10589,P19793
Q96RI1,P19793
P10827,P24468
P10827,P48443
P10827,P10826
P10827,P10276
P10827,P13631
P10827,P19793
P10827,P28702
P10828,P48443
P10828,P37231
P10828,P42229
P10828,P28702
P10828,P19793
Q99704,P20936
Q99704,P41240
Q99704,P05106
Q99704,P16144
Q99704,P26012
Q99704,P26010
Q99704,P05107
Q99704,P05556
Q99704,P18564
Q99704,P18084
Q99704,P16333
Q99704,Q8IV61
P61224,P15056
P47736,P62834
P47736,P61224
Q92730,P45983
Q9UQC2,P43405
Q9UQC2,O00459
Q9UQC2,P27986
Q9UQC2,P29350
Q9UQC2,P31749
Q9UQC2,P42336
Q9UQC2,Q13094
Q9UQC2,Q06124
Q9UQC2,A7KAX9
Q9Y2X7,Q05397
Q9Y2X7,P49023
Q9Y2X7,P12931
Q9Y2X7,Q15052
Q9Y2X7,P84077
Q9Y2X7,Q14155
Q9Y2X7,P19174
Q08881,P62993
Q08881,Q96RT1
Q08881,Q6PCB8
Q08881,P56945
Q08881,O14639
Q08881,O43561
Q08881,P51813
Q08881,Q8TDQ0
Q08881,Q13094
Q08881,Q9H4E7
Q08881,Q08881
Q08881,Q96LC7
Q08881,P42680
Q08881,Q06187
Q08881,P06239
Q08881,P10747
Q08881,P15498
Q08881,Q9UKW4
Q08881,P19174
Q13094,Q9UKW4
Q13094,P42768
Q13094,P62993
Q13094,P19174
Q07666,Q92793
Q07666,Q13882
Q9NWQ8,P06239
Q9NWQ8,P29350
Q9NWQ8,P05412
Q9NWQ8,P06241
Q9NWQ8,P12931
Q9NWQ8,Q16236
Q9NWQ8,P41240
P22670,P00519
Q8N488,P00519
Q14511,Q16236
Q14511,P46108
Q14511,P67775
Q14511,P46109
Q14511,Q05397
Q14511,Q05209
Q14511,P00519
Q8TEW6,P06241
Q8TEW6,P12931
Q8TEW6,P46108
Q9UEW8,Q9UP95
Q9UEW8,Q9Y666
Q9UEW8,Q9UEW8
Q9UEW8,Q9H2X9
Q9UEW8,P55011
Q9UEW8,Q9UHW9
Q9UEW8,P55017
Q9UEW8,Q9Y6R1
Q9UEW8,Q13621
Q9UEW8,Q16539
Q6ZMQ8,Q05397
Q6ZMQ8,P16144
Q6ZMQ8,P62993
Q6ZMQ8,Q15078
Q6ZMQ8,Q9UEW8
P08922,Q06124
P08922,Q9BZL6
P08922,Q15139
P08922,P08922
P08922,P42684
P08922,O15519
P08922,Q13541
P08922,P42262
P08922,Q99683
P08922,P09874
P08922,O43524
P08922,Q13263
P08922,P33151
P08922,P19174
P08922,Q13501
P08922,P50552
P08922,P06493
P08922,P04637
P08922,Q04206
P08922,Q05397
P08922,P16144
P08922,P62993
P08922,P29350
Q16832,Q13950
Q16832,P37231
Q16832,Q16832
Q16832,Q05397
Q16832,P16144
Q16832,P62993
Q16832,P12931
Q16832,P29353
Q01973,P21860
Q01973,Q05397
Q01973,P16144
Q01973,P62993
Q01973,P12931
O60496,P37231
O95841,Q02763
P35590,P35590
P35590,Q05397
P35590,P16144
P35590,P62993
P23467,Q02763
P23467,P10912
P23467,P28482
P23467,P35968
P23467,P08581
P23467,P27361
P23467,P06213
P23467,Q9UM73
P23471,P35612
P23471,Q9NRY4
P23471,P04629
P23471,P13591
P23471,P21246
P23471,Q9UM73
Q9UM73,P31939
Q9UM73,P52333
Q9UM73,P08247
Q9UM73,P06748
Q9UM73,Q13485
Q9UM73,P14618
Q9UM73,P43246
Q9UM73,P42768
Q9UM73,P49841
Q9UM73,Q86WB0
Q9UM73,Q9UM73
Q9UM73,Q9C0H9
Q9UM73,P50552
Q9UM73,Q06124
Q9UM73,P23246
Q9UM73,Q05397
Q9UM73,P16144
Q9UM73,P62993
Q9UM73,Q92569
Q9UM73,P29353
Q9UM73,Q92529
Q9UM73,P40763
Q9UM73,P19174
Q9UM73,P21246
P21246,Q05397
P21246,P12931
P21246,O75056
P21246,P18827
P21246,Q13332
P21246,O15031
P21246,Q9Y6N8
P21246,P23467
P21246,P23471
P21246,Q9UM73
P55196,P12931
P55196,Q9HDB5
P55196,Q9Y4C0
P55196,P58401
P55196,Q9P2S2
P55196,Q9Y624
P55196,Q92963
P55196,Q9NQS3
P55196,Q92692
P55196,Q15223
P55196,O15197
P55196,P29323
P55196,Q15375
P55196,P54753
Q15811,P60953
P24666,Q9Y243
P24666,P31751
P24666,P12931
P24666,P43403
P24666,P31749
P24666,P35968
P24666,P42229
P24666,P24666
P24666,O43561
P24666,P06213
P24666,Q05397
P24666,P00533
P24666,P12318
P24666,P35222
P24666,P15090
P24666,P02730
P24666,P09619
P24666,P29317
O00459,Q05397
